load,solar,px_buy,px_sell
0.21,0.509,0.4,0.05
0.03,0.69176,0.4,0.05
0.06,0.82225,0.4,0.05
0.04,0.89097,0.4,0.05
0.05,0.89866,0.4,0.05
0.06,0.84387,0.4,0.05
0.08,0.7281599999999999,0.4,0.05
0.09,0.55177,0.4,0.08
0.22,0.32151,0.52,0.08
0.09,0.08543,0.52,0.08
0.57,0.00652,0.52,0.08
0.24,0.0,0.52,0.08
0.16,0.0,0.52,0.08
0.18,0.0,0.52,0.05
0.21,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.00229,0.4,0.05
0.06,0.05409,0.4,0.05
0.06,0.14634,0.4,0.05
0.28,0.30537,0.4,0.05
0.46,0.44236,0.4,0.05
0.15,0.55192,0.4,0.05
0.15,0.67187,0.4,0.05
0.16,0.6197,0.4,0.05
0.08,0.60988,0.4,0.05
0.39,0.5596,0.4,0.05
0.23,0.44362,0.4,0.08
0.52,0.26304,0.52,0.08
0.34,0.08163,0.52,0.08
0.37,0.00815,0.52,0.08
0.38,0.0,0.52,0.08
0.2,0.0,0.52,0.08
0.42,0.0,0.52,0.05
0.23,0.0,0.4,0.05
0.16,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.00395,0.4,0.05
0.06,0.05407,0.4,0.05
0.16,0.28967,0.4,0.05
0.09,0.53088,0.4,0.05
0.19,0.71599,0.4,0.05
0.13,0.84277,0.4,0.05
0.26,0.91512,0.4,0.05
0.03,0.92359,0.4,0.05
0.1,0.8673099999999999,0.4,0.05
0.22,0.74827,0.4,0.05
0.22,0.5710599999999999,0.4,0.08
0.15,0.33662,0.52,0.08
0.3,0.08993,0.52,0.08
0.06,0.0075899999999999,0.52,0.08
0.03,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.06,0.0,0.52,0.05
0.3,0.0,0.4,0.05
0.15,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0038599999999999,0.4,0.05
0.03,0.05303,0.4,0.05
0.06,0.28516,0.4,0.05
0.3,0.51906,0.4,0.05
0.35,0.69717,0.4,0.05
0.26,0.8216100000000001,0.4,0.05
0.33,0.88663,0.4,0.05
0.47,0.8962100000000001,0.4,0.05
0.28,0.84742,0.4,0.05
0.19,0.73036,0.4,0.05
0.18,0.55062,0.4,0.08
0.15,0.324,0.52,0.08
0.19,0.08804,0.52,0.08
0.23,0.00775,0.52,0.08
0.04,0.0,0.52,0.08
0.34,0.0,0.52,0.08
1.54,0.0,0.52,0.05
0.28,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.00409,0.4,0.05
0.26,0.05293,0.4,0.05
0.18,0.2802,0.4,0.05
0.04,0.51418,0.4,0.05
0.03,0.69549,0.4,0.05
0.07,0.7728700000000001,0.4,0.05
0.04,0.83629,0.4,0.05
0.08,0.7950900000000001,0.4,0.05
0.16,0.77801,0.4,0.05
0.17,0.6496000000000001,0.4,0.05
0.22,0.47879,0.4,0.08
0.12,0.2887099999999999,0.52,0.08
0.1,0.08403,0.52,0.08
0.13,0.0089,0.52,0.08
0.13,0.0,0.52,0.08
0.15,0.0,0.52,0.08
0.23,0.0,0.52,0.05
0.22,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0049299999999999,0.4,0.05
0.06,0.05388,0.4,0.05
0.15,0.28236,0.4,0.05
0.03,0.51785,0.4,0.05
0.05,0.6968300000000001,0.4,0.05
0.04,0.8164199999999999,0.4,0.05
0.05,0.88359,0.4,0.05
0.03,0.89359,0.4,0.05
0.06,0.84236,0.4,0.05
0.03,0.72812,0.4,0.05
0.06,0.5557300000000001,0.4,0.08
0.06,0.32622,0.52,0.08
0.03,0.0872199999999999,0.52,0.08
0.06,0.00848,0.52,0.08
0.21,0.0,0.52,0.08
0.13,0.0,0.52,0.08
0.3,0.0,0.52,0.05
0.24,0.0,0.4,0.05
0.29,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0048499999999999,0.4,0.05
0.09,0.05399,0.4,0.05
0.09,0.28,0.4,0.05
0.04,0.50061,0.4,0.05
0.05,0.67152,0.4,0.05
0.06,0.7836900000000001,0.4,0.05
0.03,0.8409500000000001,0.4,0.05
0.12,0.83874,0.4,0.05
0.07,0.8057300000000001,0.4,0.05
0.06,0.7007899999999999,0.4,0.05
0.05,0.52911,0.4,0.08
0.06,0.31482,0.52,0.08
0.08,0.09083,0.52,0.08
0.1,0.01131,0.52,0.08
0.1,0.0,0.52,0.08
0.07,0.0,0.52,0.08
0.08,0.0,0.52,0.05
0.2,0.0,0.4,0.05
0.26,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.00504,0.4,0.05
0.17,0.0540499999999999,0.4,0.05
0.12,0.27322,0.4,0.05
0.1,0.49756,0.4,0.05
0.08,0.66911,0.4,0.05
0.08,0.7764800000000001,0.4,0.05
0.1,0.83977,0.4,0.05
0.08,0.83448,0.4,0.05
0.1,0.7954199999999999,0.4,0.05
0.08,0.68829,0.4,0.05
0.11,0.5235299999999999,0.4,0.08
0.16,0.2981,0.52,0.08
0.27,0.09047,0.52,0.08
0.15,0.01167,0.52,0.08
0.12,0.0,0.52,0.08
0.12,0.0,0.52,0.08
0.25,0.0,0.52,0.05
0.23,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.00569,0.4,0.05
0.08,0.0635,0.4,0.05
0.47,0.22801,0.4,0.05
0.38,0.45653,0.4,0.05
0.25,0.65342,0.4,0.05
0.09,0.73946,0.4,0.05
0.08,0.84666,0.4,0.05
0.32,0.81004,0.4,0.05
0.09,0.77363,0.4,0.05
0.09,0.69374,0.4,0.05
0.09,0.53344,0.4,0.08
0.08,0.32227,0.52,0.08
0.07,0.08936,0.52,0.08
0.25,0.0114399999999999,0.52,0.08
0.45,0.0,0.52,0.08
0.16,0.0,0.52,0.08
0.24,0.0,0.52,0.05
0.16,0.0,0.4,0.05
0.15,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.00743,0.4,0.05
0.05,0.06744,0.4,0.05
0.14,0.22184,0.4,0.05
0.07,0.41492,0.4,0.05
0.28,0.63312,0.4,0.05
0.34,0.72087,0.4,0.05
0.23,0.83899,0.4,0.05
0.3,0.88048,0.4,0.05
0.17,0.8116,0.4,0.05
0.13,0.72134,0.4,0.05
0.1,0.55247,0.4,0.08
0.08,0.32071,0.52,0.08
0.09,0.09293,0.52,0.08
0.36,0.01992,0.52,0.08
0.18,0.0,0.52,0.08
0.14,0.0,0.52,0.08
0.13,0.0,0.52,0.05
0.23,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.05,0.00724,0.4,0.05
0.07,0.05389,0.4,0.05
0.06,0.26233,0.4,0.05
0.06,0.512,0.4,0.05
0.32,0.62487,0.4,0.05
0.14,0.57172,0.4,0.05
0.2,0.47801,0.4,0.05
0.28,0.47863,0.4,0.05
0.17,0.28319,0.4,0.05
0.15,0.13082,0.4,0.05
0.12,0.05866,0.4,0.08
0.18,0.06426,0.52,0.08
0.12,0.01727,0.52,0.08
0.19,0.00731,0.52,0.08
0.27,0.0,0.52,0.08
0.17,0.0,0.52,0.08
0.09,0.0,0.52,0.05
0.16,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.00538,0.4,0.05
0.07,0.04552,0.4,0.05
0.12,0.1676699999999999,0.4,0.05
0.25,0.39363,0.4,0.05
0.07,0.4802099999999999,0.4,0.05
0.17,0.5981799999999999,0.4,0.05
0.53,0.61391,0.4,0.05
0.1,0.58763,0.4,0.05
0.06,0.572,0.4,0.05
0.37,0.48743,0.4,0.05
0.25,0.44762,0.4,0.08
0.16,0.26176,0.52,0.08
0.22,0.08115,0.52,0.08
0.08,0.01168,0.52,0.08
0.22,0.0,0.52,0.08
0.08,0.0,0.52,0.08
0.1,0.0,0.52,0.05
0.09,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.08,0.00616,0.4,0.05
0.06,0.05579,0.4,0.05
0.08,0.2118499999999999,0.4,0.05
0.07,0.31101,0.4,0.05
0.17,0.54904,0.4,0.05
0.39,0.33008,0.4,0.05
0.24,0.26335,0.4,0.05
0.2,0.38499,0.4,0.05
0.17,0.42898,0.4,0.05
0.21,0.3586499999999999,0.4,0.05
0.26,0.33258,0.4,0.08
0.2,0.1981699999999999,0.52,0.08
0.21,0.08308,0.52,0.08
0.18,0.01196,0.52,0.08
0.11,0.0,0.52,0.08
0.1,0.0,0.52,0.08
0.24,0.0,0.52,0.05
0.09,0.0,0.4,0.05
0.34,0.0,0.4,0.05
0.25,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0020299999999999,0.4,0.05
0.15,0.04309,0.4,0.05
0.07,0.0913799999999999,0.4,0.05
0.09,0.1845099999999999,0.4,0.05
0.11,0.42511,0.4,0.05
0.19,0.4083,0.4,0.05
0.07,0.42423,0.4,0.05
0.05,0.32896,0.4,0.05
0.04,0.5641,0.4,0.05
0.05,0.5565,0.4,0.05
0.06,0.43655,0.4,0.08
0.25,0.24986,0.52,0.08
0.14,0.0872,0.52,0.08
0.16,0.01508,0.52,0.08
0.15,0.0,0.52,0.08
0.15,0.0,0.52,0.08
0.24,0.0,0.52,0.05
0.15,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.00733,0.4,0.05
0.08,0.05624,0.4,0.05
0.16,0.26374,0.4,0.05
0.06,0.49457,0.4,0.05
0.2,0.67484,0.4,0.05
0.12,0.7893300000000001,0.4,0.05
0.06,0.8567100000000001,0.4,0.05
0.03,0.8482000000000001,0.4,0.05
0.23,0.80071,0.4,0.05
0.13,0.69335,0.4,0.05
0.08,0.53158,0.4,0.08
0.06,0.30692,0.52,0.08
0.08,0.0906599999999999,0.52,0.08
0.07,0.01742,0.52,0.08
0.07,0.0,0.52,0.08
0.2,0.0,0.52,0.08
0.2,0.0,0.52,0.05
0.1,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0114,0.4,0.05
0.04,0.07265,0.4,0.05
0.07,0.23489,0.4,0.05
0.29,0.43662,0.4,0.05
0.18,0.61583,0.4,0.05
0.2,0.73685,0.4,0.05
0.36,0.76278,0.4,0.05
0.11,0.80774,0.4,0.05
0.29,0.7784099999999999,0.4,0.05
0.46,0.60354,0.4,0.05
0.14,0.44786,0.4,0.08
0.16,0.22736,0.52,0.08
0.31,0.08446,0.52,0.08
0.24,0.01302,0.52,0.08
0.3,0.0,0.52,0.08
0.24,0.0,0.52,0.08
0.27,0.0,0.52,0.05
0.36,0.0,0.4,0.05
0.26,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.13,0.00094,0.4,0.05
0.08,0.02182,0.4,0.05
0.12,0.11449,0.4,0.05
0.48,0.35125,0.4,0.05
0.11,0.52225,0.4,0.05
0.4,0.63524,0.4,0.05
0.16,0.73639,0.4,0.05
0.26,0.7135,0.4,0.05
0.56,0.6186699999999999,0.4,0.05
0.11,0.44474,0.4,0.05
0.2,0.23709,0.4,0.08
0.26,0.22823,0.52,0.08
0.44,0.07869,0.52,0.08
0.42,0.01717,0.52,0.08
0.19,0.0,0.52,0.08
0.23,0.0,0.52,0.08
0.16,0.0,0.52,0.05
0.11,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.11,0.00719,0.4,0.05
0.06,0.04711,0.4,0.05
0.08,0.2362199999999999,0.4,0.05
0.03,0.41713,0.4,0.05
0.08,0.55614,0.4,0.05
0.06,0.62593,0.4,0.05
0.08,0.70599,0.4,0.05
0.2,0.71476,0.4,0.05
0.3,0.71963,0.4,0.05
0.29,0.61812,0.4,0.05
0.06,0.4612799999999999,0.4,0.08
0.07,0.26558,0.52,0.08
0.06,0.0751899999999999,0.52,0.08
0.06,0.01157,0.52,0.08
0.17,0.0,0.52,0.08
0.1,0.0,0.52,0.08
0.13,0.0,0.52,0.05
0.2,0.0,0.4,0.05
0.2,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.04,0.0095299999999999,0.4,0.05
0.07,0.05611,0.4,0.05
0.07,0.26376,0.4,0.05
0.05,0.47841,0.4,0.05
0.07,0.54716,0.4,0.05
0.19,0.66532,0.4,0.05
0.07,0.72872,0.4,0.05
0.04,0.73157,0.4,0.05
0.06,0.6901799999999999,0.4,0.05
0.06,0.63359,0.4,0.05
0.25,0.47733,0.4,0.08
0.26,0.30034,0.52,0.08
0.18,0.0882199999999999,0.52,0.08
0.1,0.01381,0.52,0.08
0.22,0.0,0.52,0.08
0.12,0.0,0.52,0.08
0.16,0.0,0.52,0.05
0.17,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.1,0.00936,0.4,0.05
0.07,0.0643799999999999,0.4,0.05
0.15,0.2271699999999999,0.4,0.05
0.07,0.3927,0.4,0.05
0.19,0.57577,0.4,0.05
0.06,0.71578,0.4,0.05
0.06,0.75536,0.4,0.05
0.15,0.79703,0.4,0.05
0.14,0.7591100000000001,0.4,0.05
0.06,0.60346,0.4,0.05
0.06,0.48302,0.4,0.08
0.06,0.27301,0.52,0.08
0.12,0.08648,0.52,0.08
0.2,0.01423,0.52,0.08
0.08,0.0,0.52,0.08
0.24,0.0,0.52,0.08
0.25,0.0,0.52,0.05
0.3,0.0,0.4,0.05
0.22,0.0,0.4,0.05
0.32,0.0,0.4,0.05
0.14,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.00948,0.4,0.05
0.07,0.06395,0.4,0.05
0.18,0.24102,0.4,0.05
0.03,0.44899,0.4,0.05
0.33,0.60463,0.4,0.05
0.07,0.7775700000000001,0.4,0.05
0.03,0.84369,0.4,0.05
0.07,0.85201,0.4,0.05
0.18,0.80475,0.4,0.05
0.23,0.69735,0.4,0.05
0.32,0.51781,0.4,0.08
0.07,0.31097,0.52,0.08
0.07,0.08644,0.52,0.08
0.07,0.0145399999999999,0.52,0.08
0.17,0.0,0.52,0.08
0.13,0.0,0.52,0.08
0.27,0.0,0.52,0.05
0.13,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.13,0.00957,0.4,0.05
0.2,0.05582,0.4,0.05
0.3,0.26557,0.4,0.05
0.08,0.50803,0.4,0.05
0.36,0.68224,0.4,0.05
0.13,0.7474400000000001,0.4,0.05
0.09,0.8371000000000001,0.4,0.05
0.03,0.87379,0.4,0.05
0.07,0.82302,0.4,0.05
0.08,0.70352,0.4,0.05
0.06,0.5363300000000001,0.4,0.08
0.06,0.31704,0.52,0.08
0.03,0.08787,0.52,0.08
0.07,0.01495,0.52,0.08
0.1,0.0,0.52,0.08
0.12,0.0,0.52,0.08
0.18,0.0,0.52,0.05
0.23,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.05,0.00984,0.4,0.05
0.1,0.05527,0.4,0.05
0.41,0.27707,0.4,0.05
0.08,0.50213,0.4,0.05
0.28,0.67447,0.4,0.05
0.07,0.7925599999999999,0.4,0.05
0.03,0.8597899999999999,0.4,0.05
0.07,0.8685499999999999,0.4,0.05
0.03,0.8172699999999999,0.4,0.05
0.12,0.70843,0.4,0.05
0.14,0.53751,0.4,0.08
0.08,0.31691,0.52,0.08
0.05,0.08737,0.52,0.08
0.18,0.01479,0.52,0.08
1.25,0.0,0.52,0.08
0.43,0.0,0.52,0.08
0.16,0.0,0.52,0.05
0.16,0.0,0.4,0.05
0.3,0.0,0.4,0.05
0.2,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.00924,0.4,0.05
0.1,0.0531,0.4,0.05
0.17,0.24341,0.4,0.05
0.2,0.46074,0.4,0.05
0.18,0.6323200000000001,0.4,0.05
0.19,0.75167,0.4,0.05
0.04,0.81811,0.4,0.05
0.21,0.8317100000000001,0.4,0.05
0.43,0.78465,0.4,0.05
0.22,0.67489,0.4,0.05
0.03,0.5173300000000001,0.4,0.08
0.07,0.30532,0.52,0.08
0.08,0.0856,0.52,0.08
0.05,0.01488,0.52,0.08
0.08,0.0,0.52,0.08
0.27,0.0,0.52,0.08
0.1,0.0,0.52,0.05
0.19,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.00972,0.4,0.05
0.06,0.05574,0.4,0.05
0.03,0.25518,0.4,0.05
0.07,0.4677099999999999,0.4,0.05
0.07,0.6256900000000001,0.4,0.05
0.19,0.73323,0.4,0.05
0.06,0.79803,0.4,0.05
0.07,0.8067799999999999,0.4,0.05
0.07,0.76382,0.4,0.05
0.06,0.66143,0.4,0.05
0.03,0.50418,0.4,0.08
0.06,0.29749,0.52,0.08
0.06,0.0837,0.52,0.08
0.03,0.01478,0.52,0.08
0.06,0.0,0.52,0.08
0.04,0.0,0.52,0.08
0.3,0.0,0.52,0.05
0.19,0.0,0.4,0.05
0.16,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.00977,0.4,0.05
0.03,0.05144,0.4,0.05
0.06,0.25434,0.4,0.05
0.18,0.46403,0.4,0.05
0.05,0.6233,0.4,0.05
0.06,0.7323500000000001,0.4,0.05
0.06,0.794,0.4,0.05
0.03,0.80463,0.4,0.05
0.06,0.7574299999999999,0.4,0.05
0.06,0.65851,0.4,0.05
0.06,0.50178,0.4,0.08
0.03,0.29705,0.52,0.08
0.06,0.08347,0.52,0.08
0.06,0.01508,0.52,0.08
0.11,0.0,0.52,0.08
0.26,0.0,0.52,0.08
0.48,0.0,0.52,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.05,0.01023,0.4,0.05
0.06,0.05226,0.4,0.05
0.03,0.25898,0.4,0.05
0.35,0.47169,0.4,0.05
0.16,0.64136,0.4,0.05
0.38,0.7581100000000001,0.4,0.05
0.31,0.8236,0.4,0.05
0.07,0.83209,0.4,0.05
0.06,0.78216,0.4,0.05
0.03,0.6790900000000001,0.4,0.05
0.06,0.51671,0.4,0.08
0.06,0.30725,0.52,0.08
0.03,0.08708,0.52,0.08
0.06,0.01603,0.52,0.08
0.15,0.0,0.52,0.08
0.04,0.0,0.52,0.08
0.05,0.0,0.52,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.15,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.01319,0.4,0.05
0.05,0.06802,0.4,0.05
0.04,0.25496,0.4,0.05
0.06,0.48107,0.4,0.05
0.04,0.6492899999999999,0.4,0.05
0.06,0.73165,0.4,0.05
0.03,0.78143,0.4,0.05
0.06,0.80148,0.4,0.05
0.06,0.74563,0.4,0.05
0.03,0.6271599999999999,0.4,0.05
0.06,0.45459,0.4,0.08
0.06,0.2780899999999999,0.52,0.08
0.06,0.08952,0.52,0.08
0.2,0.02013,0.52,0.08
0.12,0.0,0.52,0.08
0.28,0.0,0.52,0.08
0.67,0.0,0.52,0.05
0.5,0.0,0.4,0.05
0.2,0.0,0.4,0.05
0.15,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.01155,0.4,0.05
0.03,0.07737,0.4,0.05
0.17,0.19232,0.4,0.05
0.05,0.31455,0.4,0.05
0.23,0.52828,0.4,0.05
0.03,0.63774,0.4,0.05
0.06,0.74218,0.4,0.05
0.06,0.6598999999999999,0.4,0.05
0.03,0.69831,0.4,0.05
0.06,0.63117,0.4,0.05
0.06,0.46394,0.4,0.08
0.06,0.2888199999999999,0.52,0.08
0.06,0.09144,0.52,0.08
0.06,0.0201,0.52,0.08
0.06,0.0,0.52,0.08
0.04,0.0,0.52,0.08
0.05,0.0,0.52,0.05
0.06,0.0,0.4,0.05
0.21,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.00866,0.4,0.05
0.15,0.0535,0.4,0.05
0.06,0.17298,0.4,0.05
0.32,0.2761499999999999,0.4,0.05
0.36,0.3922,0.4,0.05
0.28,0.43369,0.4,0.05
0.11,0.69153,0.4,0.05
0.05,0.58296,0.4,0.05
0.28,0.36145,0.4,0.05
0.28,0.27822,0.4,0.05
0.24,0.37459,0.4,0.08
0.25,0.22478,0.52,0.08
0.23,0.08695,0.52,0.08
0.6,0.01718,0.52,0.08
0.42,0.0,0.52,0.08
0.25,0.0,0.52,0.08
0.18,0.0,0.52,0.05
0.18,0.0,0.4,0.05
0.27,0.0,0.4,0.05
0.22,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.01706,0.4,0.05
0.03,0.07606,0.4,0.05
0.36,0.22355,0.4,0.05
0.36,0.35108,0.4,0.05
0.35,0.42922,0.4,0.05
0.35,0.5151,0.4,0.05
0.42,0.4079,0.4,0.05
0.21,0.41874,0.4,0.05
0.12,0.38925,0.4,0.05
0.07,0.38001,0.4,0.05
0.07,0.35507,0.4,0.08
0.06,0.28678,0.52,0.08
0.06,0.09881,0.52,0.08
0.06,0.02393,0.52,0.08
0.07,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.05,0.0,0.52,0.05
0.06,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.08,0.01485,0.4,0.05
0.08,0.06042,0.4,0.05
0.05,0.2462899999999999,0.4,0.05
0.09,0.45138,0.4,0.05
0.16,0.61302,0.4,0.05
0.49,0.7464500000000001,0.4,0.05
0.56,0.8130299999999999,0.4,0.05
0.66,0.8162999999999999,0.4,0.05
0.55,0.76793,0.4,0.05
0.45,0.6716,0.4,0.05
0.45,0.50068,0.4,0.08
0.2,0.30356,0.52,0.08
0.18,0.09333,0.52,0.08
0.16,0.02055,0.52,0.08
0.13,0.0,0.52,0.08
0.37,0.0,0.52,0.08
0.51,0.0,0.52,0.05
0.38,0.0,0.4,0.05
0.71,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.04,0.01119,0.4,0.05
0.07,0.05,0.4,0.05
0.05,0.24997,0.4,0.05
0.29,0.4564499999999999,0.4,0.05
0.25,0.6207699999999999,0.4,0.05
0.06,0.7352000000000001,0.4,0.05
0.08,0.7994199999999999,0.4,0.05
0.07,0.80436,0.4,0.05
0.05,0.74901,0.4,0.05
0.06,0.65267,0.4,0.05
0.06,0.4965799999999999,0.4,0.08
0.05,0.29867,0.52,0.08
0.08,0.08738,0.52,0.08
0.12,0.01692,0.52,0.08
0.14,0.0,0.52,0.08
0.28,0.0,0.52,0.08
0.23,0.0,0.52,0.05
0.32,0.0,0.4,0.05
0.27,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.04,0.01146,0.4,0.05
0.07,0.0526499999999999,0.4,0.05
0.39,0.25134,0.4,0.05
0.53,0.4623299999999999,0.4,0.05
0.58,0.62741,0.4,0.05
0.39,0.73591,0.4,0.05
0.28,0.79874,0.4,0.05
0.25,0.79983,0.4,0.05
0.2,0.76461,0.4,0.05
0.27,0.66407,0.4,0.05
0.11,0.50841,0.4,0.08
0.37,0.3048,0.52,0.08
0.21,0.08846,0.52,0.08
0.14,0.0174,0.52,0.08
0.15,0.0,0.52,0.08
0.37,0.0,0.52,0.08
0.17,0.0,0.52,0.05
0.16,0.0,0.4,0.05
0.19,0.0,0.4,0.05
0.17,0.0,0.4,0.05
0.15,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.04,0.01274,0.4,0.05
0.21,0.05713,0.4,0.05
0.25,0.2464799999999999,0.4,0.05
0.22,0.46902,0.4,0.05
0.34,0.6399,0.4,0.05
0.24,0.7563,0.4,0.05
0.15,0.8162,0.4,0.05
0.25,0.8249299999999999,0.4,0.05
0.07,0.7790199999999999,0.4,0.05
